split,doc_id,file_name,label_id,gold_label,evidence_index,start,end,length_chars,relative_start,relative_end,text_preview
train,167,MutualNDA_Website.pdf,nda-2,contradiction,0,1697,2113,416,0.3533208411409536,0.4399333749739746,"By way of example, Confidential Information includes, without limitation, information regarding a Party’s products, product development, services, agreements and contracts, business operations, business plans and financial affairs; employees and other personnel; vendors and customers; marketing plan"
train,167,MutualNDA_Website.pdf,nda-1,contradiction,0,1183,1212,29,0.24630439308765356,0.2523422860712055,2. Confidential Information. 
train,167,MutualNDA_Website.pdf,nda-1,contradiction,1,1212,1402,190,0.2523422860712055,0.2919008952737872,"As used in this Agreement, the term “Confidential Information” shall mean all information that is not generally known or readily ascertainable by proper means by other persons and is either "
train,167,MutualNDA_Website.pdf,nda-1,contradiction,2,1402,1517,115,0.2919008952737872,0.31584426400166565,(i) designated as “confidential” or “proprietary” by the Disclosing Party prior to or at the time of disclosure or 
train,167,MutualNDA_Website.pdf,nda-1,contradiction,3,1517,1697,180,0.31584426400166565,0.3533208411409536,"(ii) information that a reasonable person should recognize as being confidential or proprietary, based on the nature of the information and/or the circumstances of its disclosure. "
train,167,MutualNDA_Website.pdf,nda-12,entailment,0,3301,3551,250,0.687278784093275,0.7393295856756193,The obligations of the Receiving Party with respect to the Disclosing Party’s Confidential Information shall not apply with respect to any Confidential Information to the extent the Receiving Party can demonstrate that such Confidential Information: 
train,167,MutualNDA_Website.pdf,nda-12,entailment,1,3967,4104,137,0.8259421195086404,0.8544659587757651,"(d) is independently developed by the Receiving Party without access or reference to, or reliance upon, the Confidential Information; or "
train,167,MutualNDA_Website.pdf,nda-20,contradiction,0,4328,4686,358,0.9011034769935456,0.9756402248594629,"The Receiving Party shall, upon the written request of the Disclosing Party, return to the Disclosing Party or, at the Disclosing Party’s direction, destroy all documents and any and all other tangible manifestations of Confidential Information received or created by the Receiving Party pursuant to "
train,167,MutualNDA_Website.pdf,nda-13,entailment,0,3301,3551,250,0.687278784093275,0.7393295856756193,The obligations of the Receiving Party with respect to the Disclosing Party’s Confidential Information shall not apply with respect to any Confidential Information to the extent the Receiving Party can demonstrate that such Confidential Information: 
train,167,MutualNDA_Website.pdf,nda-13,entailment,1,3804,3967,163,0.7920049968769519,0.8259421195086404,(c) becomes known to the Receiving Party without obligation of confidence through disclosure by a third party having the legal right to disclose such information; 
train,167,MutualNDA_Website.pdf,nda-4,entailment,0,2494,2520,26,0.5192587965854674,0.5246720799500312,The Receiving Party shall 
train,167,MutualNDA_Website.pdf,nda-4,entailment,1,2689,2831,142,0.559858421819696,0.5894232771184676,(ii) use Confidential Information only for the NDA Purpose and for no other purpose without the prior written consent of the Disclosing Party.
train,168,MutualNonDisclosureAgreement0104.pdf,nda-16,entailment,0,2339,2430,91,0.4529434546862897,0.470565453137103,". For Proprietary Information received from the disclosing party, the Recipient agrees to:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-16,entailment,1,3010,3184,174,0.58288148721921,0.616576297443842,". on request or upon termination of this Agreement, promptly return all Proprietary Information in a tangible form or certify that such Proprietary Information is destroyed.
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-15,entailment,0,1708,1806,98,0.3307513555383424,0.34972889233152593,"o license or other rights to Proprietary Information are granted or implied under this Agreement.
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-2,contradiction,0,307,878,571,0.05945003872966693,0.1700232378001549,". ""Proprietary Information"" will include any and all technical, engineering, scientific, financial, marketing and/or competitive information or data, including but not limited to formulas, databases, schematics, circuit designs, cell libraries, processes, know-how, methodologies, inventions, algorit"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-1,entailment,0,1807,1909,102,0.34992254066615025,0.3696746707978311,. The Proprietary Information will be marked by the Owner as confidential at the time of disclosure. I
train,168,MutualNonDisclosureAgreement0104.pdf,nda-1,entailment,1,1909,2186,277,0.3696746707978311,0.4233152594887684,"f Proprietary Information is disclosed orally, electronically or without any marking, Owner will identify it as confidential at the time of disclosure and will provide a written confirmation to Recipient within thirty days of disclosure that such information is confidential. T"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-19,entailment,0,2186,2338,152,0.4233152594887684,0.4527498063516654,"he parties’ obligations with respect to Proprietary Information shall continue for a period of three (3) years after the termination of this Agreement.
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-12,entailment,0,3185,3269,84,0.6167699457784663,0.6330364058869093,". Obligations of parties under this Agreement shall not apply to information which:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-12,entailment,1,3726,3827,101,0.7215336948102247,0.7410921766072812,". is developed independently by the Recipient without use of the Owner’s Proprietary Information; or
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-3,entailment,0,307,878,571,0.05945003872966693,0.1700232378001549,". ""Proprietary Information"" will include any and all technical, engineering, scientific, financial, marketing and/or competitive information or data, including but not limited to formulas, databases, schematics, circuit designs, cell libraries, processes, know-how, methodologies, inventions, algorit"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-3,entailment,1,1909,2186,277,0.3696746707978311,0.4233152594887684,"f Proprietary Information is disclosed orally, electronically or without any marking, Owner will identify it as confidential at the time of disclosure and will provide a written confirmation to Recipient within thirty days of disclosure that such information is confidential. T"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-7,entailment,0,2339,2430,91,0.4529434546862897,0.470565453137103,". For Proprietary Information received from the disclosing party, the Recipient agrees to:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-7,entailment,1,2588,2759,171,0.5011618900077459,0.534275755228505,". restrict disclosure of it only to its employees, agents and contractors with a need to know basis and advise those persons of their obligations to keep it confidential;
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-17,entailment,0,2339,2430,91,0.4529434546862897,0.470565453137103,". For Proprietary Information received from the disclosing party, the Recipient agrees to:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-17,entailment,1,2760,2884,124,0.5344694035631293,0.5584817970565453,". except for the purposes of this Agreement, not copy or duplicate, or knowingly allow anyone else to copy or duplicate it;
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-8,entailment,0,3185,3269,84,0.6167699457784663,0.6330364058869093,". Obligations of parties under this Agreement shall not apply to information which:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-8,entailment,1,3828,4001,173,0.7412858249419055,0.7747869868319133,". is disclosed pursuant to judicial or governmental order, provided that the Recipient notifies the Owner so that an adequate opportunity is given to respond to such order.
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-13,entailment,0,3185,3269,84,0.6167699457784663,0.6330364058869093,". Obligations of parties under this Agreement shall not apply to information which:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-13,entailment,1,3606,3725,119,0.698295894655306,0.7213400464756003,". becomes known to the Recipient from a source other than the Owner without breach of this Agreement by the Recipient;
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-5,entailment,0,2339,2430,91,0.4529434546862897,0.470565453137103,". For Proprietary Information received from the disclosing party, the Recipient agrees to:
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-5,entailment,1,2588,2759,171,0.5011618900077459,0.534275755228505,". restrict disclosure of it only to its employees, agents and contractors with a need to know basis and advise those persons of their obligations to keep it confidential;
"
train,168,MutualNonDisclosureAgreement0104.pdf,nda-4,entailment,0,972,1156,184,0.1882261812548412,0.2238574748257165,"ach party agrees to maintain the confidentiality of such Proprietary Information and to not use, disclose, publish or disseminate it in any manner not consistent with this Agreement. I"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-16,entailment,0,11772,12098,326,0.7052057748756964,0.7247349188282514,"Upon expiration or termination of this Agreement, the Recipient shall cease use of all Confidential Information furnished hereunder and shall, upon written direction of the Disclosing Party, return to the Disclosing Party, or destroy, all such Confidential Information, together with all copies made "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-15,entailment,0,7781,7988,207,0.4661235248307674,0.4785239321871443,"Recipient affirms and agrees that all rights, titles and interests in and to the Confidential Information of the Disclosing Party are and shall remain at all times the sole property of the Disclosing Party. "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-15,entailment,1,7988,8364,376,0.4785239321871443,0.5010483436170851,"Nothing in this Agreement or the disclosure of Confidential Information expressly or implicitly grants or confers on Recipient any right, title or interest in or to the Confidential Information or other property of the Disclosing Party other than the limited rights to receive, access, possess and us"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-10,entailment,0,5568,5950,382,0.33355298628167496,0.35643682980890196,"The fact that discussions or negotiations are taking place concerning the Purpose, including without limitation the status or termination thereof, and any terms, conditions or other facts with respect to the Purpose (including, but not limited to, the existence and terms of this Agreement) are Confi"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-2,contradiction,0,1303,2047,744,0.07805667046067213,0.12262625052417181,"“Confidential Information” means all the information of the Disclosing Party furnished or made available, orally, in writing, by electronic means, or by inspection, at any time on and after the Effective Date regarding the Disclosing Party or its business plans, processes, technology, data, material"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-1,entailment,0,1303,2047,744,0.07805667046067213,0.12262625052417181,"“Confidential Information” means all the information of the Disclosing Party furnished or made available, orally, in writing, by electronic means, or by inspection, at any time on and after the Effective Date regarding the Disclosing Party or its business plans, processes, technology, data, material"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-1,entailment,1,6265,6644,379,0.37530701491643204,0.3980111423950159,"Confidential Information disclosed hereunder shall be disclosed in written, electronic or other permanent form and shall be prominently identified as confidential using an appropriate legend, marking stamp, or other clear and conspicuous written identification which unambiguously indicates that the "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-1,entailment,2,6644,6822,178,0.3980111423950159,0.40867429461450905,"If Confidential Information is disclosed in other than written or other permanent form, it shall be considered Confidential Information as of the time of original disclosure if: "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-1,entailment,3,6822,6931,109,0.40867429461450905,0.41520397771520995,i) the Disclosing Party identifies it as Confidential Information at the time of the original disclosure and 
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-1,entailment,4,6931,7325,394,0.41520397771520995,0.4388066854370095,"ii) within thirty (30) days of the non-written disclosure, the Disclosing Party reduces the information to written or other permanent form, clearly identifying the information confidential as indicated above, and transmits it to the Recipient, referencing the place and date of such oral disclosure a"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-19,entailment,0,11476,11730,254,0.6874737914095729,0.7026897501946924,Termination or expiration of this Agreement shall not relieve either party of its obligations hereunder to maintain in confidence and not to use Confidential Information received hereunder for a period of three (3) years from the date of receipt thereof.
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-12,entailment,0,2910,3091,181,0.1743245671838495,0.18516743545198586,"Notwithstanding the foregoing, “Confidential Information” shall not include the following types of information if the Recipient establishes by competent proof that the information: "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-12,entailment,1,3346,3439,93,0.20044329958665308,0.20601449709459055,(iii) is developed by the Recipient independent of the disclosure made under this Agreement; 
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-20,entailment,0,12262,12542,280,0.7345593961540765,0.7513328940274366,"Notwithstanding the other provisions of this Section, Recipient may retain one copy of such Confidential Information for archival purposes only and such Confidential Information shall remain subject to this Agreement in accordance with the terms and conditions of this Agreement,."
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-3,entailment,0,1303,2047,744,0.07805667046067213,0.12262625052417181,"“Confidential Information” means all the information of the Disclosing Party furnished or made available, orally, in writing, by electronic means, or by inspection, at any time on and after the Effective Date regarding the Disclosing Party or its business plans, processes, technology, data, material"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-3,entailment,1,6644,6822,178,0.3980111423950159,0.40867429461450905,"If Confidential Information is disclosed in other than written or other permanent form, it shall be considered Confidential Information as of the time of original disclosure if: "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-3,entailment,2,6822,6931,109,0.40867429461450905,0.41520397771520995,i) the Disclosing Party identifies it as Confidential Information at the time of the original disclosure and 
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-3,entailment,3,6931,7325,394,0.41520397771520995,0.4388066854370095,"ii) within thirty (30) days of the non-written disclosure, the Disclosing Party reduces the information to written or other permanent form, clearly identifying the information confidential as indicated above, and transmits it to the Recipient, referencing the place and date of such oral disclosure a"
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-8,entailment,0,4015,4267,252,0.24051997843407416,0.25561612652009824,"If the Recipient will disclose Confidential Information of the Disclosing Party pursuant to a judicial or United States governmental action, the Recipient shall make reasonable efforts to notify the Disclosing Party prior to complying with such action."
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-13,entailment,0,2910,3091,181,0.1743245671838495,0.18516743545198586,"Notwithstanding the foregoing, “Confidential Information” shall not include the following types of information if the Recipient establishes by competent proof that the information: "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-13,entailment,1,3439,3533,94,0.20601449709459055,0.2116455999520757,(iv) is supplied to the Recipient by a third party without restriction on such disclosure; or 
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-5,entailment,0,5224,5568,344,0.3129455460372611,0.33355298628167496,"In addition, the Recipient shall limit access to Confidential Information to those officers, directors, employees and associated researchers within the Recipient's organization who reasonably require access to the Confidential Information for carrying out the Purpose and who have agreed to maintain "
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-4,entailment,0,4280,4415,135,0.25639489606421856,0.26448211825316,The Recipient shall use the Confidential Information provided by the Disclosing Party solely for the Purpose and for no other purpose. 
train,169,Mutual_Nondisclosure_Agreement.pdf,nda-4,entailment,1,4665,4853,188,0.27945845564008864,0.29072066135505903,The Recipient shall not disclose the Confidential Information of the Disclosing Party to any third party nor access or use such Confidential Information other than solely for the Purpose. 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-16,entailment,0,8614,9053,439,0.6407319250223148,0.6733858970544481,"3. At any time upon request from the Disclosing Party or upon the conclusion of the Purpose or expiry of this Agreement, the Receiving Party, at its own cost, will return or procure the return, promptly and in any event within 14 days of receipt of such request, of each and every copy of Confidentia"
train,170,NCDG_Non-disclosure-agreement.pdf,nda-15,entailment,0,8424,8613,189,0.6265992264207081,0.6406575423980958,"2.All samples, models, computer programs, drawings, documents and other instruments furnished hereunder and containing Confidential Information shall remain the Disclosing Party’s property."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-15,entailment,1,10301,10496,195,0.7662154120797382,0.7807200238024398,All Confidential Information disclosed herein shall remain the sole property of the Disclosing Party and the Receiving Party shall obtain no right thereto of any kind by reason of this Agreement.
train,170,NCDG_Non-disclosure-agreement.pdf,nda-10,entailment,0,9090,9290,200,0.6761380541505504,0.6910145789943469,"Except as provided in Clause 4, each Party agrees that it will not, without the other Party’s prior written approval, disclose to any third party the fact that the Parties are discussing the Project. "
train,170,NCDG_Non-disclosure-agreement.pdf,nda-10,entailment,1,9290,9415,125,0.6910145789943469,0.7003124070217197,The Parties acknowledge that the provisions of this Agreement shall apply in respect of the content of any such discussions. 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-2,contradiction,0,1690,2152,462,0.12570663493008033,0.16007140731925024,"3. ‘Confidential Information’ means any information or sensitive data , which shall include but is not limited to, design, fabrication & assembly drawings, know-how, processes, product specifications, raw materials, trade secrets, market opportunities, or business or financial affairs of the Parties"
train,170,NCDG_Non-disclosure-agreement.pdf,nda-2,contradiction,1,2153,2392,239,0.1601457899434692,0.17792323713180602,"whatsoever (including, but not limited to, disclosure made in writing, oral or in the form of samples, models, computer programs, drawings or other instruments) furnished by the Disclosing Party to the Receiving Party under this Agreement."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-1,contradiction,0,2393,2414,21,0.177997619756025,0.17955965486462364,4. Such Confidential 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-1,contradiction,1,2414,2473,59,0.17955965486462364,0.18394822969354357,Information shall also include but shall not be limited to:
train,170,NCDG_Non-disclosure-agreement.pdf,nda-1,contradiction,2,2474,2583,109,0.18402261231776257,0.19213031835763167,a) information disclosed by the Disclosing Party in writing marked as confidential at the time of disclosure;
train,170,NCDG_Non-disclosure-agreement.pdf,nda-1,contradiction,3,2584,2701,117,0.19220470098185063,0.20090746801547157,b) information disclosed by the Disclosing Party orally which is slated to be confidential at the time of disclosure;
train,170,NCDG_Non-disclosure-agreement.pdf,nda-1,contradiction,4,2702,2829,127,0.20098185063969057,0.21042844391550133,c) information disclosed in any other manner is designated in writing as Confidential Information at the time of disclosure; or
train,170,NCDG_Non-disclosure-agreement.pdf,nda-1,contradiction,5,2830,2959,129,0.21050282653972033,0.22009818506396905,"d) notwithstanding sub-clauses a,b & c of this definition, any information whose nature makes it obvious that it is confidential."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-19,entailment,0,9415,9506,91,0.7003124070217197,0.7070812258256471,The undertaking set forth in this Clause 7 shall survive the termination of this Agreement.
train,170,NCDG_Non-disclosure-agreement.pdf,nda-19,entailment,1,10008,10264,256,0.7444213031835764,0.7634632549836359,3. The rights and obligations of each Party with respect to all Confidential Information of the other Party that is received under this Agreement shall remain in effect for a period of five (5) years from the date of disclosure of Confidential Information.
train,170,NCDG_Non-disclosure-agreement.pdf,nda-12,entailment,0,2960,2981,21,0.22017256768818805,0.22173460279678667,e) Such Confidential 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-12,entailment,1,2981,3082,101,0.22173460279678667,0.2292472478429039,"Information shall not include any information which:is, at the time of disclosure, publicly known; or"
train,170,NCDG_Non-disclosure-agreement.pdf,nda-12,entailment,2,3610,3818,208,0.2685212734305266,0.283992859268075,"i) the Receiving Party can demonstrate to the satisfaction of the Disclosing Party, has been developed independently of its obligations under this Agreement and without access to the Confidential Information."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-20,contradiction,0,8614,9053,439,0.6407319250223148,0.6733858970544481,"3. At any time upon request from the Disclosing Party or upon the conclusion of the Purpose or expiry of this Agreement, the Receiving Party, at its own cost, will return or procure the return, promptly and in any event within 14 days of receipt of such request, of each and every copy of Confidentia"
train,170,NCDG_Non-disclosure-agreement.pdf,nda-3,entailment,0,1690,2152,462,0.12570663493008033,0.16007140731925024,"3. ‘Confidential Information’ means any information or sensitive data , which shall include but is not limited to, design, fabrication & assembly drawings, know-how, processes, product specifications, raw materials, trade secrets, market opportunities, or business or financial affairs of the Parties"
train,170,NCDG_Non-disclosure-agreement.pdf,nda-3,entailment,1,2153,2392,239,0.1601457899434692,0.17792323713180602,"whatsoever (including, but not limited to, disclosure made in writing, oral or in the form of samples, models, computer programs, drawings or other instruments) furnished by the Disclosing Party to the Receiving Party under this Agreement."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-3,entailment,2,2393,2414,21,0.177997619756025,0.17955965486462364,4. Such Confidential 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-3,entailment,3,2414,2473,59,0.17955965486462364,0.18394822969354357,Information shall also include but shall not be limited to:
train,170,NCDG_Non-disclosure-agreement.pdf,nda-3,entailment,4,2584,2701,117,0.19220470098185063,0.20090746801547157,b) information disclosed by the Disclosing Party orally which is slated to be confidential at the time of disclosure;
train,170,NCDG_Non-disclosure-agreement.pdf,nda-17,entailment,0,8154,8423,269,0.6065159178815829,0.6265248437964891,"The Receiving Party shall not be entitled to copy samples, models, computer programs, drawings, documents or other instruments furnished by the Disclosing Party hereunder and containing Confidential Information, unless and to the extent it is necessary for the Purpose."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-8,entailment,0,7571,7589,18,0.5631508479619161,0.5644897351978578,4.Notwithstanding 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-8,entailment,1,7589,7692,103,0.5644897351978578,0.572151145492413,"Clause 2.1, the Receiving Party shall not be prevented from disclosing Confidential Information, where "
train,170,NCDG_Non-disclosure-agreement.pdf,nda-8,entailment,2,7692,7829,137,0.572151145492413,0.5823415650104136,(i) such disclosure is in response to a valid order of a court or any other governmental body having jurisdiction over this Agreement or 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-8,entailment,3,7829,8103,274,0.5823415650104136,0.6027224040464148,"(ii) such disclosure is otherwise required by law, provided that the Receiving Party, to the extent possible, has first given prior written notice to the Disclosing Party and made reasonable efforts to protect the Confidential Information in connection with such disclosure."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-13,entailment,0,2960,2981,21,0.22017256768818805,0.22173460279678667,e) Such Confidential 
train,170,NCDG_Non-disclosure-agreement.pdf,nda-13,entailment,1,2981,3082,101,0.22173460279678667,0.2292472478429039,"Information shall not include any information which:is, at the time of disclosure, publicly known; or"
train,170,NCDG_Non-disclosure-agreement.pdf,nda-13,entailment,2,3471,3609,138,0.2581820886640881,0.2684468908063076,h) is legitimately obtained at any time by the Receiving Party from a third party without restrictions in respect of disclosure or use; or
train,170,NCDG_Non-disclosure-agreement.pdf,nda-5,entailment,0,4030,4242,212,0.29976197560249923,0.3155310919369235,"k) ‘Affiliate’ means any legal entity which, at the time of disclosure to it on any `Confidential Information, is directly or indirectly controlling, controlled by or under common control with any of the Parties."
train,170,NCDG_Non-disclosure-agreement.pdf,nda-5,entailment,1,6465,6765,300,0.4808836655757215,0.5031984528414163,"The Receiving Party may disclose in confidence Confidential Information to any of its Affiliates and employees, in which event the Affiliate and employee shall be entitled to use the Confidential Information but only to the same extent the Receiving Party is permitted to do so under this Agreement. "
train,170,NCDG_Non-disclosure-agreement.pdf,nda-4,entailment,0,6315,6408,93,0.46972627194287414,0.4766438559952395,The Receiving Party is entitled to use the Confidential Information but only for the Purpose.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-15,entailment,0,4104,4378,274,0.6440677966101694,0.6870684243565599,The intellectual property rights (where applicable) relating to any confidential information disclosed in terms of this agreement shall remain the property of the Disclosing Party and the disclosure shall not confer any license or right to such information on the Recipient.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-1,entailment,0,1191,1381,190,0.1869114877589454,0.2167294413057125,"2.1 Information, documents, software, objects and other materials to be kept secret (hereinafter: ""confidential information"") shall be designated as such in writing by the disclosing party. "
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-1,entailment,1,1381,1524,143,0.2167294413057125,0.2391713747645951,"Written designation shall be in the form of an unmistakable annotation such as secret, confidential, for restricted internal access only, etc. "
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-1,entailment,2,1524,1770,246,0.2391713747645951,0.2777777777777778,Orally given information need only be kept secret if designated as confidential information at the time of its disclosure and supplied in addition within 14 (fourteen) days to the receiving party in summarised written form marked as confidential.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-19,entailment,0,3791,3961,170,0.5949466415568111,0.6216258631512869,"It will ensure that these employees are equally obliged to observe secrecy, whereby the obligation shall survive the termination of their respective employment contracts."
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-12,entailment,0,2460,2534,74,0.3860640301318267,0.39767733835530444,The obligation to observe secrecy under this Agreement shall not apply to:
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-12,entailment,1,3348,3465,117,0.5254237288135594,0.5437853107344632,"4.1.5 information that the receiving party, as evidenced by written records, has independently acquired or developed;"
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-3,entailment,0,1524,1770,246,0.2391713747645951,0.2777777777777778,Orally given information need only be kept secret if designated as confidential information at the time of its disclosure and supplied in addition within 14 (fourteen) days to the receiving party in summarised written form marked as confidential.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-7,entailment,0,1805,1915,110,0.2832705586942875,0.3005335844318895,All confidential information made available by one party to the other shall be kept secret from third parties.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-7,entailment,1,1920,2053,133,0.3013182674199623,0.3221908349026993,No confidential information received may be supplied to a third party without the prior written permission of the other party hereto.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-7,entailment,2,3966,4085,119,0.6224105461393596,0.6410860012554928,Disclosure of confidential information to affiliated companies is permitted under the conditions laid out in 5.1 above.
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-13,entailment,0,2460,2534,74,0.3860640301318267,0.39767733835530444,The obligation to observe secrecy under this Agreement shall not apply to:
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-13,entailment,1,3048,3262,214,0.4783427495291902,0.5119271814187069,"4.1.3 information that is received by one of the parties hereto from a third party after the effective date of this Non-disclosure Agreement, provided this third party has not violated any Non-disclosure Agreement;"
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-13,entailment,2,3348,3465,117,0.5254237288135594,0.5437853107344632,"4.1.5 information that the receiving party, as evidenced by written records, has independently acquired or developed;"
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-5,entailment,0,3627,3791,164,0.5692090395480226,0.5949466415568111,5.1 Each party shall make available confidential information to its employees only in so far as the employees need it to fulfil the purpose as set out in 1. above. 
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-4,entailment,0,2058,2109,51,0.3229755178907721,0.3309792843691149,"Beyond this, each party also undertakes as follows:"
train,171,NDA_-_GWI_-_Technohubs_version_V1.pdf,nda-4,entailment,1,2110,2246,136,0.33113622096672946,0.3524795982423101,3.3.1 not to use the confidential information of the other party for any purposes other than the purpose contemplated by this agreement;
train,172,NDA_10.pdf,nda-16,entailment,0,5683,6075,392,0.5043933611431615,0.5391852312061773,"Immediately upon the decision by either party not to enter into the transaction or agreement contemplated by the parties hereto, and based on the Disclosing Party's written request, the Receiving Party shall either destroy and certify such destruction or return to the Disclosing Party all copies or "
train,172,NDA_10.pdf,nda-15,entailment,0,4706,4815,109,0.41767995029732846,0.42735422028934056,All Confidential Information of a Disclosing Party is and shall remain the property of the Disclosing Party. 
train,172,NDA_10.pdf,nda-15,entailment,1,4815,5110,295,0.42735422028934056,0.4535368776071714,"Nothing contained in this Agreement shall be construed as granting or conferring any rights by license or otherwise, either express, implied or by estoppel, to any Confidential Information of a Disclosing Party, or under any patent, copyright, trademark or trade secret of the Disclosing Party. "
train,172,NDA_10.pdf,nda-2,contradiction,0,669,1312,643,0.05937694151060619,0.11644625898642053,"For the purpose of this Agreement “Confidential Information” means any and all information, disclosed by the Disclosing Party to the Receiving Party, whether in oral or in written form, including but not limited to documentation, technical or business information, ideas, plans, drawings, models and "
train,172,NDA_10.pdf,nda-19,entailment,0,9895,10080,185,0.8782284547794444,0.8946480873346943,"The obligations of the Receiving Party with respect to Confidential Information received prior to termination, will survive for a period of three (3) years following the Effective Date."
train,172,NDA_10.pdf,nda-12,entailment,0,669,1312,643,0.05937694151060619,0.11644625898642053,"For the purpose of this Agreement “Confidential Information” means any and all information, disclosed by the Disclosing Party to the Receiving Party, whether in oral or in written form, including but not limited to documentation, technical or business information, ideas, plans, drawings, models and "
train,172,NDA_10.pdf,nda-12,entailment,1,1538,1694,156,0.136504837134996,0.15035058134374724,"(iii) was independently developed by or for the Receiving Party without reference to or use of Confidential Information received from the Disclosing Party, "
train,172,NDA_10.pdf,nda-20,contradiction,0,5683,6075,392,0.5043933611431615,0.5391852312061773,"Immediately upon the decision by either party not to enter into the transaction or agreement contemplated by the parties hereto, and based on the Disclosing Party's written request, the Receiving Party shall either destroy and certify such destruction or return to the Disclosing Party all copies or "
train,172,NDA_10.pdf,nda-3,entailment,0,669,1312,643,0.05937694151060619,0.11644625898642053,"For the purpose of this Agreement “Confidential Information” means any and all information, disclosed by the Disclosing Party to the Receiving Party, whether in oral or in written form, including but not limited to documentation, technical or business information, ideas, plans, drawings, models and "
train,172,NDA_10.pdf,nda-7,contradiction,0,2731,3310,579,0.24238927842371527,0.29377829058311883,"The Receiving Party may disclose confidential information to professional advisors, including lawyers, accountants and board members (herein called ""Permitted Persons"") only after the written consent of the Disclosing Party and only after it shall procure that all of its Permitted Persons shall exec"
